code;libelle;etat;insee_commune;nom_commune;mo_raison_sociale;x;y;precision_coord;categorie;puissance_maximum;productible_moyen;debit;coef_energetique;nb_turbines;type_turbine;titre;date_echeance_titre;hauteur_de_chute
12097001;Centrale de La Daze;EXPL;12097;Espeyrac                                          ;SOCIETE D'EXPLOITATION DES CHUTES DE LA DASE;659426;6393330;0;Ouvrage fonctionnant au fil de l'eau;1,2;3275767;;;;;Concédée (autorisable);;98
12110001;GOLINHAC;EXPL;12110;Golinhac                                          ;ELECTRICITE DE FRANCE;668665;6389690;0;Ouvrage fonctionnant par éclusées;45,3;109837336;82;0,154;3;Francis;Concédée;31/12/2035;71,2
12114001;Moulin d'Olt;EXPL;12076;Conques-en-Rouergue                               ;EAL JOUVAL;647148;6393350;0;Ouvrage fonctionnant au fil de l'eau;3,92;10100251;68;;;;;;4,7
12128001;LESCURE JAOUL;EXPL;12128;Lescure-Jaoul                                     ;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;632300;6348250;0;Ouvrage fonctionnant au fil de l'eau;0,6;1322271;0,8;;2;Hélice verticale;Autorisée;31/12/2016;86,5
12128002;St AMANS de CADOULE;EXPL;12128;Lescure-Jaoul                                     ;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;633016;6346660;0;Ouvrage fonctionnant au fil de l'eau;0,6;1038139;1,1;;2;Hélice verticale;Autorisée;31/12/2016;65,8
12129001;Centrale du Blancard;EXPL;12129;Lestrade-et-Thouels                               ;S.A.R.L. HYDROELECTRIQUE DE SOLEYROL;674660;6328240;0;Ouvrage fonctionnant au fil de l'eau;0,18;531769;;;;;;;40
12130001;MARCENAC 1;EXPL;12130;Livinhac-le-Haut                                  ;SOCIETE HYDRO ELECTRIQUE DU MIDI;639827;6389070;0;Ouvrage fonctionnant au fil de l'eau;2,2;6154904;;;1;Kaplan;Autorisée;27/10/2027;5,37
12130002;MARCENAC 2;EXPL;12130;Livinhac-le-Haut                                  ;SOCIETE HYDRO ELECTRIQUE DU MIDI;639838;6389110;0;Ouvrage fonctionnant au fil de l'eau;4,4;9996393;85;;2;Kaplan;Autorisée;27/10/2027;5,37
12130003;Centrale de la Roque Bouillac;EXPL;12130;Livinhac-le-Haut                                  ;S.A.R.L. JEAN TORRECILLAS;636297;6387140;0;Ouvrage fonctionnant au fil de l'eau;1,4;3572890;;;;;Concédée (autorisable);;2,3
12136001;Centrale de Ramouillet;EXPL;12136;Maleville                                         ;PRODELEC;628477;6362790;0;Ouvrage fonctionnant au fil de l'eau;;985346;;;;;;;3,5
12145001;TROUSSY;EXPL;12145;Millau                                            ;FORCES MOTRICES DE FAREBOUT;706776;6335050;0;Ouvrage fonctionnant au fil de l'eau;0,487;2073186;;;;;;;2,48
12145002;Centrale de la Glacière;EXPL;12145;Millau                                            ;LA GUINGUETTE;705831;6332470;0;Ouvrage fonctionnant au fil de l'eau;0,34;;;;;VLH (Very Low Head Turbine);Autorisée;;1,86
12150001;Microcentrale de Monteils - Le Moulin;EXPL;12150;Monteils                                          ;PHALIP RENEE;620297;6352530;0;Ouvrage fonctionnant au fil de l'eau;0,1;180333;;;;;;;2,25
12151001;MONTEZIC;EXPL;12151;Montézic                                          ;ELECTRICITE DE FRANCE;671783;6403390;0;Ouvrage de type Lac;966,5;1619744640;273;0,96;4;Francis;Concédée;31/12/2025;423
12154001;Moulin Neuf;EXPL;12154;Montlaur                                          ;FOURNIER CLARENS;685152;6310300;0;Ouvrage fonctionnant au fil de l'eau;0,21;160134;6,2;;1;;;;3,5
12154002;Centrale de Calcadis;EXPL;12154;Montlaur                                          ;CALCADIS;687030;6307360;0;Ouvrage fonctionnant au fil de l'eau;;525121;;;;;;;4
12154003;Mas d'Azais et Boriette;HORS;12154;Montlaur                                          ;SOC. ALEXANDRE RACHOU ET CIE;686623;6307380;5;;;;;;;;;;
12155001;Moulin de Fondamente;EXPL;12155;Fondamente                                        ;AUSTRUY BERTRAND;710089;6308390;0;Ouvrage fonctionnant au fil de l'eau;0,145;273504;;;;;;;
12156001;TOULUCH;EXPL;12156;Montpeyroux                                       ;SOCIETE HYDRO ELECTRIQUE DU MIDI;676916;6395470;0;Ouvrage fonctionnant par éclusées;9,7;27367286;5,5;;1;Pelton;Concédée;31/12/2038;235
12157001;Moulin de Bergadus;EXPL;12157;Montrozier                                        ;S.A.R.L. CENTRALE DES TRONQUETTES;675460;6365330;0;Ouvrage fonctionnant au fil de l'eau;0,073;;;;;;;;
12167001;Centrale de Cantagrel;EXPL;12167;Najac                                             ;SOCIETE FRANCAISE DES CHUTES ET BARRAGES;617361;6346500;0;Ouvrage fonctionnant au fil de l'eau;;1263966;;;;;;;3,2
12168001;Centrale de Cantobre;EXPL;12168;Nant                                              ;S.A.R.L. LE MOULIN DE CANTOBRE;724107;6328950;0;Ouvrage fonctionnant au fil de l'eau;;740611;;;;;;;6
12168002;Moulin de La Mouline;EXPL;12168;Nant                                              ;RANDON BERNARD;724520;6324070;0;Ouvrage fonctionnant au fil de l'eau;0,118;274439;;;;;;;
12190001;Moulin Haut;EXPL;12190;Prévinquières                                     ;C.H. PREVINQUIERES;639089;6364400;0;Ouvrage fonctionnant au fil de l'eau;0,518;854768;16;;;;;;3,2
12199001;Centrale de Fans;EXPL;12199;Rignac                                            ;SOCIETE FRANCAISE DES CHUTES ET BARRAGES;643894;6364910;0;Ouvrage fonctionnant au fil de l'eau;;541172;;;;;;;3,8
12199002;Moulin de Solignac;EXPL;12199;Rignac                                            ;S.A.R.L. DU MOULIN DE SOLIGNAC;641749;6364170;0;Ouvrage fonctionnant au fil de l'eau;;995054;;;;;;;3,1
12208001;Microcentrale La Rivière;EXPL;12208;Saint-Affrique                                    ;SUAU PIERRE;690017;6317880;0;Ouvrage fonctionnant au fil de l'eau;0,087;213979;;;;;Autorisée et fondée en titre;;3
12209001;Centrale de Nonglangues;EXPL;12209;Saint-Amans-des-Cots                              ;CENTRALE DE LARANAL;676120;6397950;0;Ouvrage fonctionnant au fil de l'eau;;3277288;;;;;;;66,5
12218001;Moulin de Sanhes;HORS;12076;Conques-en-Rouergue                               ;VIGUIE BERNARD;653023;6384860;0;Ouvrage fonctionnant au fil de l'eau;0,09;;;;;;;;
12223001;BOUSQUET;EXPL;12223;Argences en Aubrac                                ;ELECTRICITE DE FRANCE;679598;6413910;0;Ouvrage fonctionnant au fil de l'eau;1,9;4795108;2,4;0,23;1;Francis;Concédée;31/12/2009;104,9
12224001;Usine Saint Pierre;EXPL;12224;Saint Geniez d'Olt et d'Aubrac                    ;S.A.R.L. SAINT PIERRE;699055;6374750;0;Ouvrage fonctionnant au fil de l'eau;;1116545;;;;;;;4,08
12224002;Usine du MOULIN;EXPL;12224;Saint Geniez d'Olt et d'Aubrac                    ;MAZENQ JEAN-PAUL;698673;6374180;0;Ouvrage fonctionnant au fil de l'eau;;795911;;;;;;;2,8
12226001;COUESQUE;EXPL;12226;Saint-Hippolyte                                   ;ELECTRICITE DE FRANCE;666938;6399670;0;Ouvrage fonctionnant par éclusées;124,5;187148736;255;0,12;4;Francis;Concédée;31/12/2025;57,1
12228001;Microcentrale de Saint-Izaire;EXPL;12228;Saint-Izaire                                      ;NIA ELEC;677472;6319460;0;Ouvrage fonctionnant au fil de l'eau;0,118;465878;;;;;;;
12235001;Microcentrale de Roumégat;EXPL;12235;Saint-Just-sur-Viaur                              ;SICAE DU CARMAUSIN;653719;6334490;0;Ouvrage fonctionnant au fil de l'eau;0,188;196792;;;;;;;5
12237001;Centrale Sudres et Vidal;EXPL;12237;Saint-Laurent-d'Olt                               ;SOCIETE ELECTRIQUE SUDRES VIDAL;708732;6372330;0;Ouvrage fonctionnant au fil de l'eau;0,337;835714;11;;;;;;3,35
12250001;Centrale Ruisseau des Ondes;EXPL;12250;Saint-Symphorien-de-Thénières                     ;SOC. D'AMENAGEMENT ET D'EXPL. DE LA CHUTE DU RU DES ONDES;674916;6406760;0;Ouvrage fonctionnant par éclusées;3,7;15163614;;;;;Concédée;;358
12251001;PINET;EXPL;12251;Saint-Victor-et-Melvieu                           ;ELECTRICITE DE FRANCE;684374;6330120;0;Ouvrage fonctionnant par éclusées;36,5;87298536;155;0,065;5;Francis;Concédée;31/12/2005;35,2
12254001;Centrale vallee de Salles la Source;EXPL;12254;Salles-la-Source                                  ;SOCIETE HYDRO-ELECTRIQUE DE LA VALLEE DE SALLES LA SOURCE;660981;6370930;0;Ouvrage fonctionnant au fil de l'eau;1,3;2865190;;;;;Autorisée;31/12/2005;134
12255001;Moulin de la Place;EXPL;12255;Salmiech                                          ;JEAN H.E.;665664;6342450;0;Ouvrage fonctionnant au fil de l'eau;0,109;;;;;;;;6
12265001;Barrage de Verrières;EXPL;12265;Sébrazac                                          ;S.A.R.L. COUAILHAC ENERGIE;675686;6382720;0;Ouvrage fonctionnant au fil de l'eau;1,246;;;;;;;;4
12284001;LE TRUEL;EXPL;12284;Le Truel                                          ;ELECTRICITE DE FRANCE;681452;6329050;0;Ouvrage fonctionnant par éclusées;23;47005668;160;0,038;2;Kaplan;Concédée;31/12/2033;19,1
12284002;LE POUGET;EXPL;12284;Le Truel                                          ;ELECTRICITE DE FRANCE;681456;6328910;0;Ouvrage de type Lac;446;299288992;94,4;0,942;5;Pelton;Concédée;31/12/2027;461
12292001;CINZELLE;EXPL;12292;Versols-et-Lapeyre                                ;TSM;696255;6309980;0;Ouvrage fonctionnant au fil de l'eau;0,3;388781;4;;1;Kaplan;Autorisée;16/10/1994;9,6
12292002;Usine de Lapeyre;EXPL;12292;Versols-et-Lapeyre                                ;SORGUES ENERGIE;692877;6311160;0;Ouvrage fonctionnant au fil de l'eau;;433550;;;;;;;6,8
12300001;Moulin de Cremon;EXPL;12300;Villefranche-de-Rouergue                          ;S.A.R.L. MOULIN DE CREMON;624629;6361450;0;Ouvrage fonctionnant au fil de l'eau;0,24;493260;;;;;;;3,4
12300002;Moulin des Sept Meules;EXPL;12300;Villefranche-de-Rouergue                          ;PRODELEC;623978;6361520;0;Ouvrage fonctionnant au fil de l'eau;0,22;706428;;;;;;;2,4
12300003;Moulin des Villiers;EXPL;12300;Villefranche-de-Rouergue                          ;S.A.R.L. LA FERRIERE;624934;6361680;0;Ouvrage fonctionnant au fil de l'eau;;1241858;;;;;;;4
12300004;Centrale La Roucade;EXPL;12136;Maleville                                         ;S.A.R.L. LA ROUCADE;628886;6362760;0;Ouvrage fonctionnant au fil de l'eau;;722518;;;;;;;2,5
12300005;Microcentrale des Chartreux;EXPL;12300;Villefranche-de-Rouergue                          ;S.A.R.L. LES CHARTREUX;622579;6360980;0;Ouvrage fonctionnant au fil de l'eau;0,066;157166;;;;;;;1,8
12300006;Microcentrale La Gasse (ou Lagasse);EXPL;12300;Villefranche-de-Rouergue                          ;CENTRALE DE LAGASSE;624620;6361070;0;Ouvrage fonctionnant au fil de l'eau;0,133;447283;;;;;;;1,5
12300007;Microcentrale Teulel;EXPL;12300;Villefranche-de-Rouergue                          ;MOULIN DU TEULEL;625756;6361820;0;Ouvrage fonctionnant au fil de l'eau;0,085;93741;;;;;;;1,75
15015001;Centrale du Pont de Flore;EXPL;15015;Auzers                                            ;SOCIETE HYDROELECTRIQUE DU PONT DE FLORE;656834;6462550;0;Ouvrage fonctionnant au fil de l'eau;;1224043;;;;;;;50
15019001;Centrale d'Emprades;EXPL;15019;Bassignac                                         ;CALVET ENERGIE;653562;6467050;0;Ouvrage fonctionnant au fil de l'eau;;2321263;;;;;;;87,3
15026001;Centrale Sahbevi;EXPL;15026;Brezons                                           ;SOCIETE D'AMENAGEMENT HYDRAULIQUE DE BELLE VISITE;684420;6433790;0;Ouvrage fonctionnant au fil de l'eau;0,8;1700084;;;;;;;436
15038001;AUZERETTE;EXPL;15038;Champs-sur-Tarentaine-Marchal                     ;ELECTRICITE DE FRANCE;672273;6474040;0;Ouvrage de type Lac;29,8;89168880;12,6;0,655;1;Francis;Concédée;31/12/2012;285
15038002;Centrale du moulin de Marchassou;EXPL;15038;Champs-sur-Tarentaine-Marchal                     ;SARL CENTRALE DE MARCHASSOU;665121;6477350;0;Ouvrage fonctionnant au fil de l'eau;0,313;;4,5;;;;Autorisée;;7,09
15045001;LANAU;EXPL;15045;Chaudes-Aigues                                    ;ELECTRICITE DE FRANCE;700244;6421340;0;Ouvrage fonctionnant par éclusées;20,5;40353868;113;0,052;1;Kaplan;Concédée;31/12/2038;25,3
15054001;Microcentrale de Sautevedelle;EXPL;15054;Condat                                            ;COMMUNE DE CONDAT;682238;6471760;0;Ouvrage fonctionnant au fil de l'eau;;3762550;;;;;;;26
15073001;GRANDVAL;EXPL;15073;Fridefont                                         ;ELECTRICITE DE FRANCE;705844;6424780;0;Ouvrage de type Lac;74,1;107072264;129,4;0,153;2;Francis;Concédée;31/12/2034;68,6
15092001;LA RHUE;EXPL;15092;Lanobre                                           ;ELECTRICITE DE FRANCE;660831;6479620;0;Ouvrage fonctionnant par éclusées;10,7;17534600;40;0,07;1;Kaplan;Concédée;31/12/2012;41,3
15092002;Centrale de la Tialle;EXPL;15092;Lanobre                                           ;FORCES HYDRAULIQUES DE LA TIALLE;664073;6483540;0;Ouvrage fonctionnant au fil de l'eau;;2398229;;;;;;;51
15094001;NEPES;EXPL;15094;Laroquebrou                                       ;ELECTRICITE DE FRANCE;637225;6429190;0;Ouvrage fonctionnant par éclusées;2,8;4135502;27,5;0,024;1;Kaplan horizont. & bulbe à pâles mobiles;Concédée;31/12/2022;11,9
15104001;Centrale le Val de Rance;EXPL;15104;Leynhac                                           ;SOC. HYDRO-ELECTRIQUE DU VAL DE RANCE;640457;6405710;0;Ouvrage fonctionnant au fil de l'eau;;1698470;;;;;;;38
15122001;Centrale de Roquetaniere;EXPL;15122;Maurs                                             ;GASTON JEAN-LOUIS ET YVETTE;631270;6400810;0;Ouvrage fonctionnant au fil de l'eau;;3276179;;;;;;;45
15153001;ENCHANET;EXPL;15153;Pleaux                                            ;ELECTRICITE DE FRANCE;636576;6442860;0;Ouvrage de type Lac;31,6;51403200;66,8;0,128;1;Francis;Concédée;31/12/2025;55,3
15165001;Centrale de La Pachevie;EXPL;15165;Rouffiac                                          ;S.A.R.L. GLM;628811;6440020;0;Ouvrage fonctionnant au fil de l'eau;;1840763;;;;;;;90
15170001;COINDRE;EXPL;15170;Saint-Amandin                                     ;SOCIETE HYDRO ELECTRIQUE DU MIDI;673888;6472770;0;Ouvrage fonctionnant par éclusées;25;102249504;28,7;0,26;3;Francis;Concédée;31/12/2012;125,5
15182001;St ETIENNE CANTALES;EXPL;15182;Saint-Étienne-Cantalès                            ;ELECTRICITE DE FRANCE;638399;6427680;0;Ouvrage de type Lac;106,5;73392344;213;0,146;3;Francis;Concédée;31/12/2022;63
15194001;Centrale de St Julien de Toursac;EXPL;15194;Saint-Julien-de-Toursac                           ;HYDRAU 15;638194;6407970;0;Ouvrage fonctionnant au fil de l'eau;;1156030;;;;;;;156
15196001;La Palisse;EXPL;15196;Saint-Mamet-la-Salvetat                           ;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;645704;6422530;0;Ouvrage fonctionnant au fil de l'eau;3,16;12400000;;;;;;;29
15205001;Centrale Hydroforce;EXPL;15205;Saint-Paul-de-Salers                              ;HYDROFORCE SA;664689;6450270;0;Ouvrage fonctionnant au fil de l'eau;0,5;1410207;;;;;;;66,65
15206001;St PIERRE MAREGES;EXPL;15206;Saint-Pierre                                      ;SOCIETE HYDRO ELECTRIQUE DU MIDI;650382;6476990;0;Ouvrage fonctionnant par éclusées;120,2;158815312;202;0,172;1;Francis;Concédée;31/12/2062;73,9
15220001;Centrale du Monzola;EXPL;15220;Salins                                            ;S.A.R.L. HYDRO ELECTRIQUE DE MONZOLA;652185;6454450;0;Ouvrage fonctionnant au fil de l'eau;0,45;1521453;;;;;;;96,7
15223001;Centrale de Broussolles Mardaret;EXPL;15223;Sauvat                                            ;C.H.E.B.M. CENT.HYDRO. BROUSSOLLES MARDARET;653777;6466480;0;Ouvrage fonctionnant au fil de l'eau;;2792350;;;;;;;150
15226001;CASTEL D'AUZE;EXPL;15226;Sénezergues                                       ;S.A.R.L. CASTEL D'AUZE;654521;6400170;0;Ouvrage fonctionnant au fil de l'eau;;661022;;;;;;;96,8
15249001;Centrale du Vaulmier;EXPL;15249;Le Vaulmier                                       ;LE VAULMIER ENERGIE;665595;6454300;0;Ouvrage fonctionnant au fil de l'eau;;2632744;;;;;;;42
16034001;Moulin de Parcoul;EXPL;16034;Bazac                                             ;SOCIETE HYDROELECTRIQUE DU MOULIN DE PARCOUL;467293;6460980;0;Ouvrage fonctionnant au fil de l'eau;;719562;;;;;;;2,2
16034002;Moulin de Chamberlane;EXPL;16034;Bazac                                             ;SARL MOULIN DE CHAMBERLANNE;468384;6462640;0;Ouvrage fonctionnant au fil de l'eau;0,392;296690;;;;;;;1,8
16049001;Barrage de Nadelin;EXPL;16049;Bonnes                                            ;SOCIETE HYDRO-ELECTRIQUE DE NADELIN;477184;6465460;0;Ouvrage fonctionnant au fil de l'eau;;430828;;;;;;;1,8
16081001;Microcentrale de La Chapelle;EXPL;16081;La Chapelle                                       ;SARL SPEE;470034;6531080;0;Ouvrage fonctionnant au fil de l'eau;0,485;174130;22;;;;Autorisée et fondée en titre;11/06/2040;2,25
16090001;Centrale de Chateauneuf;EXPL;16090;Châteauneuf-sur-Charente                          ;S.A.R.L. F.X.D.;462542;6504630;0;Ouvrage fonctionnant au fil de l'eau;0,32;1164976;;;;;;;1,7
16090002;Centrale de Ile Mattard;HORS;16090;Châteauneuf-sur-Charente                          ;GOBAUD MICHEL;462638;6504550;0;;;;;;;;;;
16180001;Barrage de Moulin Neuf (1);EXPL;16180;Laprade                                           ;HYDRO TANTALE;479705;6466550;0;Ouvrage fonctionnant au fil de l'eau;0,516;959040;;;;;;;2,2
16206001;Microcentrale de Mansle;EXPL;16206;Mansle                                            ;LUGOL DOMINIQUE;481381;6534710;0;Ouvrage fonctionnant au fil de l'eau;0,17;413823;;;;;;;1,3
16254001;Moulin de la Palurie;EXPL;16254;Palluaud                                          ;ANDREU MICHELLE;485502;6474560;0;Ouvrage fonctionnant au fil de l'eau;0,1;114690;;;1;Kaplan;Fondée en titre;;3,6
16350001;Centrale de l'Epine;EXPL;16350;Saint-Séverin                                     ;SOC FORESTIERE ET HYDRAULIQUE DE L'EPINE;485896;6472230;0;Ouvrage fonctionnant au fil de l'eau;0,14;;;;;;;;3,3
16370001;Centrale de Sireuil;EXPL;16370;Sireuil                                           ;MELLY GERARD ANDRE;467476;6505390;0;Ouvrage fonctionnant au fil de l'eau;;653873;;;;;;;1,2
16388001;Centrale de La Mothe;EXPL;16388;Trois-Palis                                       ;ONDELEC;470686;6508380;0;Ouvrage fonctionnant au fil de l'eau;;951801;;;;;;;1,2
16414001;Moulin de la Tourette;EXPL;16414;Villognon                                         ;SARL SPEE;475004;6533800;0;Ouvrage fonctionnant au fil de l'eau;;668963;;;;;;;1,5
17309001;Centrale de La Roche;EXPL;17309;Saint-Aigulin                                     ;HYDROELECTRIQUE SUD-OUEST INVESTISSEMENT;464683;6454860;0;Ouvrage fonctionnant au fil de l'eau;0,07;910429;5;;;;;;2
17309002;Moulin des Herveux;EXPL;17309;Saint-Aigulin                                     ;CHATELLIER Claude;463862;6457800;0;Ouvrage fonctionnant au fil de l'eau;;331937;;;;;;;
19001001;PEYRISSAC;EXPL;19001;Affieux                                           ;ELECTRICITE DE FRANCE;599831;6490430;0;Ouvrage fonctionnant par éclusées;1,2;3794875;15;0,021;1;Kaplan horizont. & bulbe à pâles mobiles;Concédée;31/12/2026;9,1
19005001;SAILLANT;EXPL;19005;Allassac                                          ;ELECTRICITE DE FRANCE;579683;6466230;0;Ouvrage fonctionnant au fil de l'eau;18,35;49532788;42;0,093;4;Francis double;Concédée;31/12/2045;45,2
19010001;ARGENTAT;EXPL;19010;Argentat-sur-Dordogne                             ;ELECTRICITE DE FRANCE;617700;6445570;0;Ouvrage fonctionnant par éclusées;48,4;90497664;340;0,033;4;Kaplan horizont. & bulbe à pâles mobiles;Concédée;31/12/2032;15,8
19016001;Centrale de Bar;EXPL;19016;Bar                                               ;CENTRALE HYDROELECTRIQUE DE BAR S.A.S;607890;6472340;0;Ouvrage fonctionnant par éclusées;7,5;32616838;6;;4;Francis;Concédée;31/12/2042;169
19028001;BORT;EXPL;19028;Bort-les-Orgues                                   ;ELECTRICITE DE FRANCE;660768;6479400;0;Ouvrage de type Lac;232,8;276268480;252,5;0,233;3;Francis;Concédée;31/12/2012;101,1
19034001;LAMATIVIE;EXPL;19034;Camps-Saint-Mathurin-Léobazel                     ;ELECTRICITE DE FRANCE;623771;6431940;0;Ouvrage fonctionnant par éclusées;37;77138320;27;0,28;3;Francis;Concédée;31/12/2006;149,55
19034002;LAVAL DE CERE 1;EXPL;19034;Camps-Saint-Mathurin-Léobazel                     ;ELECTRICITE DE FRANCE;617142;6428770;0;Ouvrage fonctionnant par éclusées;31;56929688;36;0,202;4;Francis;Concédée;31/12/2006;109,15
19034003;Moulin de Pra (Larregenie);EXPL;19034;Camps-Saint-Mathurin-Léobazel                     ;SOCIETE HYDRO ELECTRIQUE BESSE;616665;6428800;0;Ouvrage fonctionnant au fil de l'eau;;1812200;;;;;;;2
19062001;Moulin de la Reine;EXPL;19062;Corrèze                                           ;BORIE ANDRE;612890;6475680;0;Ouvrage fonctionnant au fil de l'eau;;751089;;;;;;;5
19068001;Digue de Claredent;EXPL;19068;Dampniat                                          ;VALORISENERGIES ORIG RENOUVELABLES;591712;6453490;0;Ouvrage fonctionnant au fil de l'eau;0,097;388380;;;;;;;2
19070001;Centrale du Fouilloux;EXPL;19070;Darnets                                           ;CIE ENERGIE ELECTRIQUE;630311;6478020;0;Ouvrage fonctionnant au fil de l'eau;;978095;;;;;;;16
19091001;HAUTEFAGE;EXPL;19091;Hautefage                                         ;ELECTRICITE DE FRANCE;619398;6441880;0;Ouvrage fonctionnant par éclusées;20,9;62731600;46,4;0,13;2;Francis;Concédée;31/12/2033;63,2
19111001;Centrale L'Herbeil;EXPL;19111;Laval-sur-Luzège                                  ;S.N.C CENTRALE HYDROELECTRIQUE L'HERBEIL;630936;6459650;0;Ouvrage fonctionnant au fil de l'eau;1,256;2605343;0,8;;;;Autorisée;20/11/2046;160
19112001;MONCEAUX;EXPL;19112;Lestards                                          ;ELECTRICITE DE FRANCE;609524;6498000;0;Ouvrage de type Lac;16,1;53654780;15,8;0,3;2;Francis;Concédée;31/12/2019;147,2
19113001;MAREGES;EXPL;19113;Liginiac                                          ;SOCIETE HYDRO ELECTRIQUE DU MIDI;650317;6476910;0;Ouvrage fonctionnant par éclusées;146;110756064;251;0,177;4;Francis;Concédée;31/12/2012;78
19125001;MARCILLAC;EXPL;19125;Marcillac-la-Croisille                            ;ELECTRICITE DE FRANCE;624461;6457860;0;Ouvrage de type Lac;33,2;55095868;19,4;0,511;2;Francis;Concédée;31/12/2025;228
19135001;Centrale de la Bessette;EXPL;19135;Mestes                                            ;SOCIETE DES FORCES MOTRICES DE LA DIEGE;648202;6488360;0;Ouvrage fonctionnant au fil de l'eau;0,9;4104593;;;;;;;19
19175001;VAL BENEYTE;EXPL;19175;Roche-le-Peyroux                                  ;ELECTRICITE DE FRANCE;650876;6479830;0;Ouvrage fonctionnant par éclusées;27,8;70054544;28,1;0,28;4;Francis;Concédée;31/12/1998;132,4
19181001;Moulin du Mas;EXPL;19181;Saint-Augustin                                    ;SO GE CE;607299;6479330;0;Ouvrage fonctionnant au fil de l'eau;0,661;2707664;;;;;;;115
19203001;Centrale de Mulatet;EXPL;19203;Sainte-Fortunade                                  ;BORIE ANDRE;600772;6460720;0;Ouvrage fonctionnant au fil de l'eau;;1835240;;;;;;;4
19205001;St GENIEZ O MERLE;EXPL;19205;Saint-Geniez-ô-Merle                              ;ELECTRICITE DE FRANCE;626633;6441690;0;Ouvrage fonctionnant par éclusées;36,2;113234400;42;0,256;2;Francis;Concédée;31/12/2021;124,4
19208001;Centrale du Pont de la Noaille;EXPL;19208;Saint-Hilaire-Foissac                             ;ROGER COUDERT & COMPAGNIE;633598;6471770;0;Ouvrage fonctionnant au fil de l'eau;;2949536;;;;;;;12
19214001;Centrale du Riou Tort;EXPL;19214;Saint-Julien-aux-Bois                             ;FORCES MOTRICES DE RIOUX TORT;632360;6443650;0;Ouvrage fonctionnant au fil de l'eau;;2761659;;;;;;;130
19222001;CHASTANG;EXPL;19222;Saint-Martin-la-Méanne                            ;ELECTRICITE DE FRANCE;622162;6450740;0;Ouvrage fonctionnant par éclusées;290;449224064;533;0,158;5;Francis;Concédée;31/12/2026;70,8
19229001;Centrale de Larche;EXPL;19229;Saint-Pantaléon-de-Larche                         ;ENERGIE HYDRAULIQUE DE LARCHE;575388;6448460;0;Ouvrage fonctionnant au fil de l'eau;0,88;;40;;2;VLH (Very Low Head Turbine);Autorisée;07/03/2043;2,25
19246001;CENTRALE DE SAINT VIANCE;EXPL;19246;Saint-Viance                                      ;SOCIETE LA GALA FRANCAISE;578402;6458610;0;Ouvrage fonctionnant au fil de l'eau;0,25;;9,24;;;;;;3,06
19249001;Centrale de Viossanges;EXPL;19249;Saint-Yrieix-le-Déjalat                           ;S.A.R.L. DE VIOSSANGES;620091;6486760;0;Ouvrage fonctionnant au fil de l'eau;;983282;;;;;;;80
19256001;NEUVIC D'USSEL;EXPL;19256;Sérandon                                          ;ELECTRICITE DE FRANCE;649076;6472210;0;Ouvrage de type Lac;19,4;41701932;10;0,54;2;Francis;Concédée;31/12/2010;259
19258001;LA GLANE;EXPL;19258;Servières-le-Château                              ;ELECTRICITE DE FRANCE;622379;6450890;0;Ouvrage de type Lac;4,6;10231893;2,5;0,45;2;Pelton;Concédée;31/12/2033;222,2
19258002;FAUX LA MONTAGNE;HORS;23077;Faux-la-Montagne                                  ;ELECTRICITE DE FRANCE;617314;6518980;0;;;;;;;;;;35,8
19259001;Centrale de La Pagesie;EXPL;19259;Sexcles                                           ;S.A. LA PAGESIE;620760;6440620;0;Ouvrage fonctionnant au fil de l'eau;;1702436;;;;;;;198
19264001;AIGLE;EXPL;19264;Soursac                                           ;ELECTRICITE DE FRANCE;639181;6460730;0;Ouvrage de type Lac;360;448068544;555;0,183;6;Francis;Concédée;31/12/2020;81,4
19269001;TREIGNAC BARIOUSSES;EXPL;19269;Treignac                                          ;ELECTRICITE DE FRANCE;603189;6493540;0;Ouvrage fonctionnant par éclusées;31,1;77791936;23,2;0,05;2;Francis;Concédée;31/12/2026;164
19269002;TREIGNAC BARIOUSSES (Groupe de Restitution);EXPL;19269;Treignac                                          ;ELECTRICITE DE FRANCE;607585;6495670;0;Ouvrage fonctionnant au fil de l'eau;;364493;;;;;;;25,1
19276001;Centrale du Gour Noir;EXPL;19276;Uzerche                                           ;ENTREPRISE PIGEON S.A.;585383;6481020;0;Ouvrage fonctionnant au fil de l'eau;2;8935409;;;;;;;12,3
19287001;Moulin de Lavergne;EXPL;19287;Vitrac-sur-Montane                                ;SARL COUDERT TP SERVICES;613937;6478290;0;Ouvrage fonctionnant au fil de l'eau;;842138;;;;;;;6
19288001;BIARD;EXPL;19288;Voutezac                                          ;ELECTRICITE DE FRANCE;580113;6468210;0;Ouvrage fonctionnant au fil de l'eau;1,85;6530917;21;0,02;2;Francis;Concédée;31/12/2045;8,8
19288002;POUCH;EXPL;19288;Voutezac                                          ;ELECTRICITE DE FRANCE;580179;6467610;0;Ouvrage fonctionnant au fil de l'eau;1,26;4493753;25;0,012;2;Francis;Concédée;31/12/2045;5,15
19288003;SAILLANT (Groupe de restitution);EXPL;19288;Voutezac                                          ;ELECTRICITE DE FRANCE;579889;6466470;0;Ouvrage fonctionnant au fil de l'eau;;2409902;;;;;;;26,6
